window_id,method,feature,statistic,p_value,severity,status,minimum_detectable_effect
2014-11,ks,revol_util,0.05120829078608985,4.400036387203579e-44,watch,ok,0.05
2014-11,ks,total_acc,0.026545882896871986,3.665860894750523e-12,none,ok,0.05
2014-11,ks,tot_coll_amt,0.061011730379472606,1.920455077024069e-62,watch,ok,0.05
2014-11,ks,tot_cur_bal,0.026286380553564248,6.201332206951914e-12,none,ok,0.05
2014-11,ks,total_rev_hi_lim,0.03629651406792367,2.2874182164033222e-22,none,ok,0.05
2014-11,ks,acc_open_past_24mths,0.0696491482131405,2.9061214332669587e-81,watch,ok,0.05
2014-11,ks,avg_cur_bal,0.03919460387214713,5.19113924930922e-26,none,ok,0.05
2014-11,ks,bc_open_to_buy,0.020781383239679235,1.5667789558555391e-07,none,ok,0.05
2014-11,ks,bc_util,0.035944906563557866,1.138457113554764e-21,none,ok,0.05
2014-11,ks,mo_sin_old_rev_tl_op,0.03381542528256831,1.8054525848800906e-19,none,ok,0.05
2014-11,ks,mort_acc,0.02622269493179602,7.049729874600718e-12,none,ok,0.05
2014-11,ks,num_actv_bc_tl,0.03183678068731072,2.6304403244338437e-17,none,ok,0.05
2014-11,ks,num_sats,0.04310313298912849,2.2749824771337907e-31,none,ok,0.05
2014-11,ks,pct_tl_nvr_dlq,0.07741197696160562,2.906271749931523e-100,watch,ok,0.05
2014-11,ks,percent_bc_gt_75,0.0390600355460215,1.6075860811762217e-25,none,ok,0.05
2014-11,ks,tot_hi_cred_lim,0.022135084092623214,1.379746988620652e-08,none,ok,0.05
2014-11,ks,total_bal_ex_mort,0.06704967368715398,2.4549442758451465e-75,watch,ok,0.05
2014-11,ks,total_bc_limit,0.033335929559146354,6.2064762963028e-19,none,ok,0.05
2014-11,wasserstein,loan_amnt,0.05239923163242367,0.035,none,ok,0.1
2014-11,wasserstein,int_rate,0.31367266134800675,0.005,alert,ok,0.1
2014-11,wasserstein,installment,0.053404746752404204,0.005,none,ok,0.1
2014-11,wasserstein,annual_inc,0.038794268054881245,0.475,none,ok,0.1
2014-11,wasserstein,dti,0.225249010151729,0.005,watch,ok,0.1
2014-11,wasserstein,delinq_2yrs,0.09557329628624954,0.005,none,ok,0.1
2014-11,wasserstein,inq_last_6mths,0.2088359903364996,0.005,watch,ok,0.1
2014-11,wasserstein,open_acc,0.12945527977706428,0.005,watch,ok,0.1
2014-11,wasserstein,pub_rec,0.149389708560137,0.005,watch,ok,0.1
2014-11,wasserstein,revol_bal,0.10126949977492729,0.005,watch,ok,0.1
2014-11,wasserstein,revol_util,0.10917649139047651,0.005,watch,ok,0.1
2014-11,wasserstein,total_acc,0.07398151070684854,0.005,none,ok,0.1
2014-11,wasserstein,tot_coll_amt,0.1899100353389254,0.005,watch,ok,0.1
2014-11,wasserstein,tot_cur_bal,0.03788841139373915,0.345,none,ok,0.1
2014-11,wasserstein,total_rev_hi_lim,0.09912284907079628,0.005,none,ok,0.1
2014-11,wasserstein,acc_open_past_24mths,0.19857705578839097,0.005,watch,ok,0.1
2014-11,wasserstein,avg_cur_bal,0.05456433861113147,0.005,none,ok,0.1
2014-11,wasserstein,bc_open_to_buy,0.042883931704631416,0.015,none,ok,0.1
2014-11,wasserstein,bc_util,0.06894170388211596,0.005,none,ok,0.1
2014-11,wasserstein,mo_sin_old_rev_tl_op,0.0706403103649955,0.005,none,ok,0.1
2014-11,wasserstein,mort_acc,0.05663725721729353,0.095,none,ok,0.1
2014-11,wasserstein,num_actv_bc_tl,0.06621752158116283,0.01,none,ok,0.1
2014-11,wasserstein,num_sats,0.1279785734681152,0.005,watch,ok,0.1
2014-11,wasserstein,pct_tl_nvr_dlq,0.15627446955197496,0.005,watch,ok,0.1
2014-11,wasserstein,percent_bc_gt_75,0.07145818892265401,0.005,none,ok,0.1
2014-11,wasserstein,tot_hi_cred_lim,0.03954972847645966,0.15,none,ok,0.1
2014-11,wasserstein,total_bal_ex_mort,0.15229746353730503,0.005,watch,ok,0.1
2014-11,wasserstein,total_bc_limit,0.07305476928833281,0.005,none,ok,0.1
2014-11,kl,loan_amnt,0.004211234690048908,3.851253477783086e-30,none,ok,0.00023486744074841564
2014-11,kl,int_rate,0.11153141658562499,0.0,watch,ok,0.00023486744074841564
2014-11,kl,installment,0.0028635913563255597,1.667716168308998e-19,none,ok,0.00023486744074841564
2014-11,kl,annual_inc,0.0023601691925240016,1.3282407730389138e-15,none,ok,0.00023486744074841564
2014-11,kl,dti,0.025455552980961152,3.397513785013184e-204,none,ok,0.00023486744074841564
2014-11,kl,delinq_2yrs,0.003290435757592823,2.9417400834115035e-29,none,ok,2.6096382305379515e-05
2014-11,kl,inq_last_6mths,0.022876869753328193,4.3876269980901437e-191,none,ok,5.219276461075903e-05
2014-11,kl,open_acc,0.008397482071594,6.187677040629254e-64,none,ok,0.00023486744074841564
2014-11,kl,pub_rec,0.006853968167070658,4.559849919502249e-59,none,ok,2.6096382305379515e-05
2014-11,kl,revol_bal,0.014668628416064297,2.8397087677925407e-115,none,ok,0.00023486744074841564
2014-11,kl,revol_util,0.008008079612769661,9.85940640874981e-61,none,ok,0.00023498949278206088
2014-11,kl,total_acc,0.0034884876532921792,2.076525977733298e-24,none,ok,0.00023486744074841564
2014-11,kl,tot_coll_amt,0.0,,none,ok,0.0
2014-11,kl,tot_cur_bal,0.004731514198460452,2.6998009431006627e-34,none,ok,0.00023486744074841564
